Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR3666996_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0006510077600124992)	(35.0, 0.0)	(36.0, 0.0013020155200249984)	(37.0, 0.0013020155200249984)	(38.0, 0.0013020155200249984)	(39.0, 0.004123049146745828)	(40.0, 0.004557054320087494)	(41.0, 0.004774056906758327)	(42.0, 0.006510077600124993)	(43.0, 0.005208062080099994)	(44.0, 0.015624186240299981)	(45.0, 0.0891880631217124)	(46.0, 0.5446764925437911)	(47.0, 3.0425932677117506)	(48.0, 5.016448796069647)	(49.0, 5.208496085273334)	(50.0, 4.461139176778984)	(51.0, 4.44442997760532)	(52.0, 7.265029599152845)	(53.0, 11.531734458274777)	(54.0, 14.467996458517751)	(55.0, 12.174062114820412)	(56.0, 6.814966234397517)	(57.0, 6.995295383920978)	(58.0, 4.156901550266473)	(59.0, 2.7850111973334766)	(60.0, 3.733312501085004)	(61.0, 1.9005086540631575)	(62.0, 0.6143343228651286)	(63.0, 0.33418398347308287)	(64.0, 0.30423762651250796)	(65.0, 0.3385240352064996)	(66.0, 0.8456590802562366)	(67.0, 2.15158064684131)	(68.0, 0.6750950471329618)	(69.0, 0.04426852768084995)	(70.0, 0.00846310088016249)	(71.0, 0.0032550388000624963)	(72.0, 0.0006510077600124992)	(73.0, 0.0006510077600124992)	(74.0, 0.0)	(75.0, 0.0006510077600124992)	(76.0, 0.0006510077600124992)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0006510077600124992)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR3666996_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0012359742670157625)	(37.0, 0.0018539614005236439)	(38.0, 0.0018539614005236439)	(39.0, 0.0018539614005236439)	(40.0, 0.000823982844677175)	(41.0, 0.000823982844677175)	(42.0, 0.003913918512216581)	(43.0, 0.014007708359511971)	(44.0, 0.02698543816317749)	(45.0, 0.0496449663917998)	(46.0, 0.21073361252618739)	(47.0, 0.6832877739485491)	(48.0, 2.765080431025437)	(49.0, 6.9572991490317735)	(50.0, 6.83143576950737)	(51.0, 5.292853802783739)	(52.0, 7.629669150288443)	(53.0, 13.585829143036904)	(54.0, 13.383747350379775)	(55.0, 9.930641244049616)	(56.0, 8.185033587600833)	(57.0, 6.506786528704509)	(58.0, 4.8878662346249575)	(59.0, 4.327557900244496)	(60.0, 2.0033082911213853)	(61.0, 0.7745438739965443)	(62.0, 0.4342389591448715)	(63.0, 0.3913918512216583)	(64.0, 0.3127014895549878)	(65.0, 0.26161455318500293)	(66.0, 0.3306231164267161)	(67.0, 0.8884595022731621)	(68.0, 1.4382620553840066)	(69.0, 1.0928072477531021)	(70.0, 0.5090154022993248)	(71.0, 0.1843661614965179)	(72.0, 0.053970876326354965)	(73.0, 0.01586166976003562)	(74.0, 0.007209849890925282)	(75.0, 0.002471948534031525)	(76.0, 0.004325909934555169)	(77.0, 0.0012359742670157625)	(78.0, 0.002471948534031525)	(79.0, 0.0012359742670157625)	(80.0, 0.0)	(81.0, 0.000823982844677175)	(82.0, 0.000823982844677175)	(83.0, 0.0020599571116929373)	(84.0, 0.0020599571116929373)	(85.0, 0.0014419699781850562)	(86.0, 0.0)	(87.0, 0.0006179871335078813)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0006179871335078813)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0006179871335078813)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR3666997_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0015580045078263764)	(31.0, 0.0)	(32.0, 0.0015580045078263764)	(33.0, 0.0015580045078263764)	(34.0, 0.0015580045078263764)	(35.0, 0.0015580045078263764)	(36.0, 0.0015580045078263764)	(37.0, 0.0)	(38.0, 0.0015580045078263764)	(39.0, 0.004674013523479129)	(40.0, 0.003116009015652753)	(41.0, 0.0)	(42.0, 0.006232018031305506)	(43.0, 0.010906031554784635)	(44.0, 0.03116009015652753)	(45.0, 0.3427609917218028)	(46.0, 1.6930315651713288)	(47.0, 3.1658651599031966)	(48.0, 6.171775190336219)	(49.0, 6.588801063597748)	(50.0, 4.532235113266929)	(51.0, 5.802528121981374)	(52.0, 7.23641160401758)	(53.0, 9.410347227271291)	(54.0, 11.030671915410736)	(55.0, 9.30907693426259)	(56.0, 6.441309970190192)	(57.0, 6.6625466103015345)	(58.0, 4.615328687017673)	(59.0, 3.088484269347814)	(60.0, 4.524964425563746)	(61.0, 3.004352025925193)	(62.0, 0.8444384432418959)	(63.0, 0.47571070972298685)	(64.0, 0.43831860153515384)	(65.0, 0.33185496016701815)	(66.0, 0.7229140916314386)	(67.0, 2.296498644536079)	(68.0, 1.0874871464628109)	(69.0, 0.09659627948523533)	(70.0, 0.010906031554784635)	(71.0, 0.003116009015652753)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0015580045078263764)	(75.0, 0.0015580045078263764)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0015580045078263764)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR3666997_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.002964192553948317)	(39.0, 0.004446288830922475)	(40.0, 0.001976128369298878)	(41.0, 0.0)	(42.0, 0.006916449292546073)	(43.0, 0.012844834400442708)	(44.0, 0.021737412062287662)	(45.0, 0.05582562643269332)	(46.0, 0.763773614734013)	(47.0, 1.2997984349063438)	(48.0, 2.609477511659157)	(49.0, 8.204390957236582)	(50.0, 9.29521381708954)	(51.0, 5.979270413406138)	(52.0, 8.046794719784982)	(53.0, 12.67538139277515)	(54.0, 11.203659789739769)	(55.0, 7.613528574816248)	(56.0, 6.680795984507198)	(57.0, 5.941229942297106)	(58.0, 4.896352067030314)	(59.0, 5.035175084973556)	(60.0, 2.187080072721531)	(61.0, 0.6832463836850867)	(62.0, 0.3670658445972668)	(63.0, 0.3389060153347577)	(64.0, 0.26529523357837437)	(65.0, 0.27566990751719356)	(66.0, 0.44611097936922167)	(67.0, 1.0690854477906944)	(68.0, 1.7844439174768876)	(69.0, 1.2938700497984412)	(70.0, 0.5908623824203646)	(71.0, 0.19662477274523835)	(72.0, 0.06471820409453827)	(73.0, 0.033100150185756204)	(74.0, 0.013338866492767427)	(75.0, 0.005928385107896634)	(76.0, 0.002964192553948317)	(77.0, 0.005928385107896634)	(78.0, 0.005928385107896634)	(79.0, 0.0014820962769741585)	(80.0, 0.0014820962769741585)	(81.0, 0.002964192553948317)	(82.0, 0.0)	(83.0, 0.001976128369298878)	(84.0, 0.0014820962769741585)	(85.0, 0.0)	(86.0, 0.002964192553948317)	(87.0, 0.0014820962769741585)	(88.0, 0.0014820962769741585)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0014820962769741585)	(93.0, 0.0014820962769741585)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR3666998_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0005206746902634778)	(37.0, 0.0010413493805269557)	(38.0, 0.0026033734513173892)	(39.0, 0.005987758938029992)	(40.0, 0.0106738311504013)	(41.0, 0.0174426021238265)	(42.0, 0.0195253008848804)	(43.0, 0.028376770619359528)	(44.0, 0.05128645699095268)	(45.0, 0.2492730079636395)	(46.0, 0.6119229297321672)	(47.0, 0.8762955037134521)	(48.0, 1.6367408888431139)	(49.0, 3.945412465471406)	(50.0, 5.715185737675357)	(51.0, 6.913258199971936)	(52.0, 10.926748881202691)	(53.0, 12.461307362084515)	(54.0, 11.824261878545991)	(55.0, 12.302761918898998)	(56.0, 10.710018041380124)	(57.0, 7.532470575368904)	(58.0, 5.083867675731465)	(59.0, 3.3317973429964556)	(60.0, 1.8595896562759835)	(61.0, 0.8546875040675226)	(62.0, 0.9353920810583434)	(63.0, 1.0921151628276144)	(64.0, 0.6724513624753035)	(65.0, 0.24211373097251707)	(66.0, 0.07549783008820406)	(67.0, 0.0072894456636886885)	(68.0, 0.0013016867256586944)	(69.0, 0.0002603373451317389)	(70.0, 0.0002603373451317389)	(71.0, 0.0)	(72.0, 0.0002603373451317389)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR3666998_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00025903179097167624)	(16.0, 0.0005180635819433525)	(17.0, 0.00025903179097167624)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.00025903179097167624)	(23.0, 0.00025903179097167624)	(24.0, 0.0)	(25.0, 0.0005180635819433525)	(26.0, 0.0005180635819433525)	(27.0, 0.0005180635819433525)	(28.0, 0.0007770953729150286)	(29.0, 0.0007770953729150286)	(30.0, 0.001295158954858381)	(31.0, 0.001036127163886705)	(32.0, 0.001036127163886705)	(33.0, 0.001036127163886705)	(34.0, 0.00025903179097167624)	(35.0, 0.0005180635819433525)	(36.0, 0.0018132225368017335)	(37.0, 0.003626445073603467)	(38.0, 0.004921604028461847)	(39.0, 0.00466257223749017)	(40.0, 0.007770953729150288)	(41.0, 0.010879335220810407)	(42.0, 0.030824783125629474)	(43.0, 0.2955552734986793)	(44.0, 0.3354461693083152)	(45.0, 0.6302243474341056)	(46.0, 2.2483959456343032)	(47.0, 5.980007926370153)	(48.0, 7.8213354124946095)	(49.0, 5.654145933328081)	(50.0, 8.035166155942115)	(51.0, 12.213348944322853)	(52.0, 14.275889579930153)	(53.0, 10.236677347414398)	(54.0, 7.472549105950614)	(55.0, 5.174937120030917)	(56.0, 7.899303981577225)	(57.0, 5.6011739320744205)	(58.0, 1.3277969605207274)	(59.0, 1.0666929152213371)	(60.0, 0.44903160964939753)	(61.0, 0.3101905696885782)	(62.0, 0.297368496035481)	(63.0, 0.3732648107901778)	(64.0, 0.29115173305216113)	(65.0, 0.11423301981850907)	(66.0, 0.07149277430818246)	(67.0, 0.8346004305107682)	(68.0, 0.8535097512516961)	(69.0, 0.030824783125629474)	(70.0, 0.00673482656526358)	(71.0, 0.00466257223749017)	(72.0, 0.0023312861187450864)	(73.0, 0.0018132225368017335)	(74.0, 0.001295158954858381)	(75.0, 0.0015541907458300572)	(76.0, 0.0015541907458300572)	(77.0, 0.0007770953729150286)	(78.0, 0.0)	(79.0, 0.0007770953729150286)	(80.0, 0.0007770953729150286)	(81.0, 0.0015541907458300572)	(82.0, 0.0)	(83.0, 0.0005180635819433525)	(84.0, 0.0005180635819433525)	(85.0, 0.00025903179097167624)	(86.0, 0.00025903179097167624)	(87.0, 0.00025903179097167624)	(88.0, 0.00025903179097167624)	(89.0, 0.0007770953729150286)	(90.0, 0.0)	(91.0, 0.0005180635819433525)	(92.0, 0.0007770953729150286)	(93.0, 0.00025903179097167624)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0007770953729150286)	(97.0, 0.00025903179097167624)	(98.0, 0.0)	(99.0, 0.0005180635819433525)	(100.0, 0.0015541907458300572)
SRR3666999_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.000412279327489987)	(27.0, 0.000412279327489987)	(28.0, 0.000824558654979974)	(29.0, 0.000412279327489987)	(30.0, 0.000824558654979974)	(31.0, 0.001236837982469961)	(32.0, 0.001649117309959948)	(33.0, 0.001236837982469961)	(34.0, 0.002061396637449935)	(35.0, 0.000412279327489987)	(36.0, 0.0014429776462149542)	(37.0, 0.0014429776462149542)	(38.0, 0.003298234619919896)	(39.0, 0.00535963125736983)	(40.0, 0.001649117309959948)	(41.0, 0.0037105139474098827)	(42.0, 0.004535072602389857)	(43.0, 0.004947351929879844)	(44.0, 0.004535072602389857)	(45.0, 0.06761380970835801)	(46.0, 0.3955820147266417)	(47.0, 1.2038556362708124)	(48.0, 1.928848833661811)	(49.0, 3.016647839244224)	(50.0, 4.998886845816982)	(51.0, 7.636031564104378)	(52.0, 12.988860212573552)	(53.0, 13.793423320171724)	(54.0, 8.86709763598836)	(55.0, 6.589460491271998)	(56.0, 9.676608095514219)	(57.0, 10.185154645972801)	(58.0, 7.277142409524674)	(59.0, 4.547647121878985)	(60.0, 3.3417300889702255)	(61.0, 1.8756648004156156)	(62.0, 0.6924231305194257)	(63.0, 0.3166305235123135)	(64.0, 0.24097726691789884)	(65.0, 0.11956100497209589)	(66.0, 0.09544266431393197)	(67.0, 0.07503483760317783)	(68.0, 0.020201687047009375)	(69.0, 0.001236837982469961)	(70.0, 0.001236837982469961)	(71.0, 0.001236837982469961)	(72.0, 0.000412279327489987)	(73.0, 0.0)	(74.0, 0.000412279327489987)	(75.0, 0.0014429776462149542)	(76.0, 0.0014429776462149542)	(77.0, 0.000412279327489987)	(78.0, 0.000412279327489987)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.000412279327489987)	(83.0, 0.000412279327489987)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR3666999_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.00041103463583360745)	(23.0, 0.00041103463583360745)	(24.0, 0.00041103463583360745)	(25.0, 0.0)	(26.0, 0.00041103463583360745)	(27.0, 0.0008220692716672149)	(28.0, 0.00041103463583360745)	(29.0, 0.00041103463583360745)	(30.0, 0.00041103463583360745)	(31.0, 0.0016441385433344298)	(32.0, 0.0016441385433344298)	(33.0, 0.0014386212254176261)	(34.0, 0.0014386212254176261)	(35.0, 0.0020551731791680376)	(36.0, 0.003904829040419272)	(37.0, 0.005548967583753702)	(38.0, 0.0026717251329184486)	(39.0, 0.004726898312086487)	(40.0, 0.004110346358336075)	(41.0, 0.00780965808083854)	(42.0, 0.04274760212669514)	(43.0, 0.19729662520013183)	(44.0, 0.8709823933314271)	(45.0, 3.8489283299462724)	(46.0, 5.0629191268813685)	(47.0, 8.456626597638461)	(48.0, 5.724273855937042)	(49.0, 2.91320798147064)	(50.0, 9.384948322667821)	(51.0, 23.416848720761543)	(52.0, 10.529885300782462)	(53.0, 6.621356948643073)	(54.0, 6.193880927376511)	(55.0, 6.385012033038967)	(56.0, 5.9546587693215685)	(57.0, 2.275076709338846)	(58.0, 0.731025099830068)	(59.0, 0.4024029084811004)	(60.0, 0.3152635656843804)	(61.0, 0.14530074376717958)	(62.0, 0.08364554839213925)	(63.0, 0.12248832147841465)	(64.0, 0.10419728018381937)	(65.0, 0.015619316161677091)	(66.0, 0.05158484679711777)	(67.0, 0.059600022195873174)	(68.0, 0.026922768647101275)	(69.0, 0.0034937944045856637)	(70.0, 0.004110346358336075)	(71.0, 0.0032882770866688596)	(72.0, 0.0016441385433344298)	(73.0, 0.0012331039075008227)	(74.0, 0.0008220692716672149)	(75.0, 0.0008220692716672149)	(76.0, 0.00041103463583360745)	(77.0, 0.00041103463583360745)	(78.0, 0.00041103463583360745)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.00041103463583360745)	(83.0, 0.00041103463583360745)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0008220692716672149)	(89.0, 0.0008220692716672149)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.00041103463583360745)	(99.0, 0.0012331039075008227)	(100.0, 0.001849655861251234)
SRR3667000_1	(0.0, 0.0027085794253289826)	(1.0, 0.0013542897126644913)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.000300953269480998)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.000300953269480998)	(28.0, 0.000601906538961996)	(29.0, 0.000300953269480998)	(30.0, 0.0009028598084429942)	(31.0, 0.0009028598084429942)	(32.0, 0.001805719616885988)	(33.0, 0.001203813077923992)	(34.0, 0.000300953269480998)	(35.0, 0.001203813077923992)	(36.0, 0.0030095326948099805)	(37.0, 0.0027085794253289826)	(38.0, 0.002106672886366986)	(39.0, 0.002407626155847984)	(40.0, 0.0025581027905884836)	(41.0, 0.0034609625990314782)	(42.0, 0.0048152523116959675)	(43.0, 0.003761915868512476)	(44.0, 0.0046647756769554695)	(45.0, 0.016552429821454894)	(46.0, 0.10713936393523474)	(47.0, 0.4303631753578185)	(48.0, 2.2305151567584223)	(49.0, 8.309319770369326)	(50.0, 10.593705562368996)	(51.0, 6.344245397292446)	(52.0, 8.72899910466134)	(53.0, 12.620324879057723)	(54.0, 14.649953728441265)	(55.0, 14.750773073717586)	(56.0, 8.832827982632473)	(57.0, 4.720903461713418)	(58.0, 2.4965578469797456)	(59.0, 1.8380720933550299)	(60.0, 1.319529610039388)	(61.0, 0.37513825040805854)	(62.0, 0.3531686617359469)	(63.0, 0.4290088856451541)	(64.0, 0.3336066992196832)	(65.0, 0.3308981197943544)	(66.0, 0.09495075652125451)	(67.0, 0.027537224157511284)	(68.0, 0.015499093378271406)	(69.0, 0.003912392503252974)	(70.0, 0.001805719616885988)	(71.0, 0.000300953269480998)	(72.0, 0.000601906538961996)	(73.0, 0.00150476634740499)	(74.0, 0.0009028598084429942)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
